14d0bc54-5f57-33ca-8493-86c2ae671636,2b316fd2-1500-3f39-a8db-a786f789e04b,1526540857.316223,,"1247,1251,1236",kjxx200925042,,check,前沿预判跟踪,电子信息,,"会议,期刊"
1377e23c-c565-39e6-b556-f471b50a99c1,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526540988.31697,,"1389,1368","jiangxyxjy200905005,jiangxyxjy200905059",197,check,前沿预判跟踪,生物医药,,"会议,期刊,专利"
475feaec-86c7-30ca-a722-f24a0bea852e,2b316fd2-1500-3f39-a8db-a786f789e04b,1526541096.317273,,1551,,,check,前沿预判跟踪,电子信息,,会议
c2192ce2-1a53-342b-8234-bba0f33d85ab,2b316fd2-1500-3f39-a8db-a786f789e04b,1526541209.317565,,"2112,2113",jmzzyzdh200904015,262,check,前沿预判跟踪,新能源汽车,,"会议,期刊,专利"
3b4defda-64ed-30ad-96ac-47e96cd85bea,2b316fd2-1500-3f39-a8db-a786f789e04b,1526541344.317861,,,"hjjy200909025,hnaqyfz200908020",299,check,前沿预判跟踪,节能环保,,"期刊,专利"
e8ceb113-a0c2-3e09-9930-bff72b16bab0,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526541459.318452,,"1370,1374",jzgr200910023,193,check,前沿预判跟踪,新材料,,"会议,期刊,专利"
ed8c1a3d-39c6-3447-bccd-c390fb953fd7,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526541587.318977,,"1325,1319,1335","kjxx200926165,jiaos200920048","335,345",check,前沿预判跟踪,智能制造,,"会议,期刊,专利"
48dc0b2d-4af4-3368-9841-e500b3454f0f,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526541707.319511,,"1138,1140",jz200919040,"466,468",check,前沿预判跟踪,智能制造,,"会议,期刊,专利"
45f44e6c-49cc-303a-8b64-d360f28e0f18,2b316fd2-1500-3f39-a8db-a786f789e04b,1526541818.319832,,"1374,1424,1406",tcxb201704016,82,check,前沿预判跟踪,智能制造,,"会议,期刊,专利"
7ce37bf5-5d31-3df8-a92f-5d451160ea34,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526541952.320158,,"1253,1593","jkbd-x201308184,jkbd-x201205017","229,230",check,前沿预判跟踪,生物医药,,"会议,期刊,专利"
c3fb7512-fa24-329e-8b46-0d7b044bc858,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526542051.320889,,"1547,1545,1563",kjxx200926477,"396,415",check,前沿预判跟踪,电子信息,,"会议,期刊,专利"
bdff727a-7d50-323b-86a8-6c89f5f5c8e1,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526542177.321255,,"1551,1564,1573",,191,check,前沿预判跟踪,电子信息,,"会议,专利"
aaa0743f-97a7-3958-a79b-9db47cc40ec3,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526542312.321566,,"1329,1327",,"194,202",check,前沿预判跟踪,电子信息,,"会议,专利"
9a57a079-4e45-3844-90df-dd19f3ca7c9a,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526542421.321878,,1339,tcxb201704014,"454,452",check,前沿预判跟踪,智能制造,,"会议,期刊,专利"
a800de35-73a1-3dde-937f-e6d11ab5d960,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526542535.322176,,1337,jdcpkfycx200905073,492,check,前沿预判跟踪,智能制造,,"会议,期刊,专利"
1a7e9acc-f9ee-3895-8020-bd6fcbd15e68,2b316fd2-1500-3f39-a8db-a786f789e04b,1526542667.322749,,"1606,1610",xbyy-g201704015,,check,前沿预判跟踪,生物医药,,"会议,期刊"
22d04398-f1de-3c61-ad28-e63181cb9c23,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526542778.323052,,1609,xbyy-g201704014,,check,前沿预判跟踪,生物医药,,"会议,期刊"
