959a492c-8d71-39d1-b38e-54fa99547348,2b316fd2-1500-3f39-a8db-a786f789e04b,1526971478.60416,,"1247,1251,1236",kjxx200925042,,check,前沿预判跟踪,电子信息,,"会议,期刊"
7125cdea-8900-3187-afdd-3928471e7fdb,2b316fd2-1500-3f39-a8db-a786f789e04b,1526971584.605025,,"1389,1368","jiangxyxjy200905005,jiangxyxjy200905059",197,check,前沿预判跟踪,生物医药,,"会议,期刊,专利"
b544f134-53e1-337f-964e-ad8c394c69eb,2b316fd2-1500-3f39-a8db-a786f789e04b,1526971712.605393,,1551,,,check,前沿预判跟踪,电子信息,,会议
1ee319ad-e682-372d-9044-ba4c2e95d498,2b316fd2-1500-3f39-a8db-a786f789e04b,1526971833.605741,,"2112,2113",jmzzyzdh200904015,262,check,前沿预判跟踪,新能源汽车,,"会议,期刊,专利"
964e37a1-b333-316a-af78-9da5b8adaf56,2b316fd2-1500-3f39-a8db-a786f789e04b,1526971933.606087,,,"hjjy200909025,hnaqyfz200908020",299,check,前沿预判跟踪,节能环保,,"期刊,专利"
1079680c-7b79-36ca-bbc7-a3ee3f1b21ad,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526972059.606424,,"1370,1374",jzgr200910023,193,check,前沿预判跟踪,新材料,,"会议,期刊,专利"
91061675-0eff-396f-8236-6dd36c9cbf38,2b316fd2-1500-3f39-a8db-a786f789e04b,1526972192.606759,,"1325,1319,1335","kjxx200926165,jiaos200920048","335,345",check,前沿预判跟踪,智能制造,,"会议,期刊,专利"
a77b7120-da32-38f0-b08e-6e887504d1dc,2b316fd2-1500-3f39-a8db-a786f789e04b,1526972310.60707,,"1138,1140",jz200919040,"466,468",check,前沿预判跟踪,智能制造,,"会议,期刊,专利"
1d094691-87e4-3d58-bd12-295abf0ec763,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526972418.607386,,"1374,1424,1406",tcxb201704016,82,check,前沿预判跟踪,智能制造,,"会议,期刊,专利"
d0e8d13a-7ca9-3514-ada6-aa66a3ea7239,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526972557.607704,,"1253,1593","jkbd-x201308184,jkbd-x201205017","229,230",check,前沿预判跟踪,生物医药,,"会议,期刊,专利"
4d43393a-bfa9-3628-b1e7-3b27c3ec8a2b,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526972658.608061,,"1547,1545,1563",kjxx200926477,"396,415",check,前沿预判跟踪,电子信息,,"会议,期刊,专利"
f47c5c10-b2bd-3ccd-9fa7-2063b4def4a7,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526972787.608392,,"1551,1564,1573",,191,check,前沿预判跟踪,电子信息,,"会议,专利"
74f228d8-cb11-3c0d-9e2c-cd5dabf7cb8a,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526972907.608681,,"1329,1327",,"194,202",check,前沿预判跟踪,电子信息,,"会议,专利"
926a1a9c-e659-387a-83c1-0f61a01456fd,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526973026.60896,,1339,tcxb201704014,"454,452",check,前沿预判跟踪,智能制造,,"会议,期刊,专利"
7d8bdb4d-23d7-373c-a741-b75180e30c5f,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526973139.609273,,1337,jdcpkfycx200905073,492,check,前沿预判跟踪,智能制造,,"会议,期刊,专利"
b3d08c77-a176-3ee1-addb-a7a95a5a1a80,2b316fd2-1500-3f39-a8db-a786f789e04b,1526973261.609583,,"1606,1610",xbyy-g201704015,,check,前沿预判跟踪,生物医药,,"会议,期刊"
fb58aee8-30a7-39e0-83a0-fa369e16ff10,2b316fd2-1500-3f39-a8db-a786f789e04b,1526973383.609869,,1609,xbyy-g201704014,,check,前沿预判跟踪,生物医药,,"会议,期刊"
f0e36222-01a7-3412-91f0-14f6cb25f437,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526973492.610225,,1148,"jkbd-x201209447,jkbd-x201308195",197,check,前沿预判跟踪,生物医药,,"会议,期刊,专利"
05ccdd3d-7543-3dfd-8cc6-d027fa154054,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526973615.610569,,1424,"tcxb201704021,tcxb201704015",,check,前沿预判跟踪,新材料,,"会议,期刊"
3bc735f2-d2a8-334c-8455-0878f000856d,2b316fd2-1500-3f39-a8db-a786f789e04b,1526973735.610911,,"1473,1474",tcxb201704020,,check,前沿预判跟踪,新材料,,"会议,期刊"
2877abf4-2710-3307-91c7-93a0361b6956,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526973871.611243,,"2159, 2177, 1442","jz200919023, hubdy200905014","59, 63",check,企业创新活动,高技术企业产业分析,,"会议,期刊,专利"
d9d600cb-1e24-3231-b05c-393e0b748501,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526973983.611558,,"2163, 2188, 2177, 2159, 2186","jxsj200910015, jssj2009z1015",,check,企业创新活动,高技术企业产业分析,,"会议,期刊"
0d45b1b2-d5b8-37dc-aa26-69bdb4a99b8f,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526974121.611911,,"2182, 2181, 2146","shcsgh201704013, kjzxdb200926059, jxsj200910015","122, 190, 139",check,企业创新活动,企业创新活动跟踪,,"会议,期刊,专利"
ef8c41e2-c5fa-3d71-bfdc-53721a3e58fe,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526974213.612258,,"2131, 2137, 2154, 2139",kjxx200926165,,check,企业创新活动,企业创新活动跟踪,,"会议,期刊"
5f3e3635-266d-3ba1-92a7-6ddfe72c0c8e,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526974339.612584,,"1243, 1230, 1245, 1231, 1259",,"418, 411",check,企业创新活动,企业创新活动跟踪,,会议
457c5512-1958-3c1a-979d-0ae87602cb4e,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526974466.612915,,"1221, 1223","shcsgh201704005, kjzx200926027",,check,企业创新活动,企业创新活动跟踪,,"会议,期刊"
88e21c5c-f8f9-3c48-9c32-ea681e4ca0c4,2b316fd2-1500-3f39-a8db-a786f789e04b,1526974574.613329,,"1965, 1956, 1949, 1953","tcxb201704014, tcxb201704008",,check,企业创新活动,企业创新活动跟踪,,"会议,期刊"
91b9df70-409e-303d-b42c-19214772c68e,2b316fd2-1500-3f39-a8db-a786f789e04b,1526974695.613756,,,,"1, 56, 20",check,科技成果转化,专利运营,,专利
4940d7bf-1413-3669-b3fc-229df5b8ee2c,2b316fd2-1500-3f39-a8db-a786f789e04b,1526974839.614143,,,,"13, 9, 22, 31",check,科技成果转化,专利运营,,专利
ac32a8da-5bd8-3bb5-8e7e-7731022f0bff,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526974936.614467,,,,"31, 13",check,科技成果转化,专利运营,,专利
dd774c9a-f970-3404-9971-ba05b763d293,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526975052.614897,,,,"33, 24, 39, 41",check,科技成果转化,专利运营,,专利
ba6540f4-c13e-3e77-af00-3fcbb51a1e03,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526975188.615751,,,,"20, 49, 47, 125",check,科技成果转化,专利运营,,专利
46c23df7-46d9-3d9d-932d-3209e68fba54,2b316fd2-1500-3f39-a8db-a786f789e04b,1526975296.616111,,,,"69, 67, 71",check,科技成果转化,专利运营,,专利
d7c58c44-9354-3587-9196-159de5d526a3,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526975412.616512,,,,"228, 227, 232, 230",check,科技成果转化,专利运营,,专利
a089590d-06a3-38ed-bf21-d7b0638361f1,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526975555.616969,,,,"357, 358, 360",check,科技成果转化,专利运营,,专利
146e5f28-7a74-380e-b82a-b7feca49052f,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526975658.617452,,,,"365, 364",check,科技成果转化,专利运营,,专利
707f528e-6cf2-3fe0-95ac-7d74e7f6cad3,2b316fd2-1500-3f39-a8db-a786f789e04b,1526975791.617889,,1549,,"29,31,41,104",check,重点领域综合分析,智能机器人,,"会议,专利"
961add25-859f-3d8f-915f-e36f59653600,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526975909.618232,,"1282,1284,1293,1290,1292,1245",,,check,重点领域综合分析,物联网,,会议
1a1b0bcc-fe71-3071-8ac0-af53d61599e9,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526976040.618562,,"1357,1596,1606","xbyy-g201704019,xbyy-g201704016",,check,重点领域综合分析,智能农业,,"会议,期刊"
c9049f62-f93f-3370-b745-7eebdf639780,2b316fd2-1500-3f39-a8db-a786f789e04b,1526976159.618867,,2005,hebsfdxzrkxxb200903026,"61,79",check,重点领域综合分析,智能农业,,"会议,期刊,专利"
d3310578-d6dd-3665-94f2-4ac606f3d14f,2b316fd2-1500-3f39-a8db-a786f789e04b,1526976265.619165,,,,"11,15,21,29",check,重点领域综合分析,智能机器人,,专利
b4b0c35f-9a06-3929-a46b-95dec91ad334,2b316fd2-1500-3f39-a8db-a786f789e04b,1526976398.619601,,2143,"kjzxdb200926117,kjxx200926466,kjqbkfyjj200922035",179,check,重点领域综合分析,物联网,,"会议,期刊,专利"
36e55747-0e4b-31f8-9617-e53d7204209f,2b316fd2-1500-3f39-a8db-a786f789e04b,1526976502.620033,,"1305,1535,1139",kjxx200924254,25,check,重点领域综合分析,人工智能,,"会议,期刊,专利"
29330401-7a06-36fa-b24f-0ebb5bb9c131,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526976630.620557,,1442,hunny200911027,182,check,重点领域综合分析,智能农业,,"会议,期刊,专利"
6ab89008-d181-31ab-8a32-5205b9a11db9,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526976754.621034,,"1495,1595,1942",,,check,重点领域综合分析,虚拟现实,,会议
86704159-ae28-3d2b-8c40-ab52bcdffb42,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526976879.621597,,"2026,2015,1309,1307","tcxb201704015,tcxb201704013",487,check,重点领域综合分析,第三代半导体,,"会议,期刊,专利"
fe7cd0aa-5f7a-3198-8481-51439f4c69be,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526977001.622063,,,,"13,15,30,31,104",check,重点领域综合分析,智能机器人,,专利
6ac86554-2490-3649-8880-98944e5e6a56,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526977103.622465,,,,"430,166",check,重点领域综合分析,物联网,,专利
d201e8db-3781-3023-8858-8b3cb8f43bc1,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526977241.622782,,"1551,1556,1557,1560",,,check,重点领域综合分析,人工智能,,会议
